0, 175
1, 175
2, 180
3, 190
4, 270
5, 195
6, 235
7, 195
8, 170
9, 220
10, 185
11, 175
12, 225
13, 185
14, 175
15, 205
16, 235
17, 180
18, 220
19, 160
20, 205
21, 180
22, 195
23, 185
24, 210
25, 215
26, 185
27, 190
28, 200
29, 200
30, 180
31, 225
32, 195
33, 220
34, 215
35, 175
36, 215
37, 230
38, 175
39, 180
40, 245
41, 210
42, 170
43, 225
44, 190
45, 175
46, 175
47, 170
48, 195
49, 180
50, 185
51, 190
52, 275
53, 215
54, 185
55, 200
56, 220
57, 200
58, 195
59, 205
60, 180
61, 190
62, 175
63, 195
64, 205
65, 165
66, 195
67, 220
68, 230
69, 175
70, 210
71, 160
72, 195
73, 235
74, 170
75, 175
76, 195
77, 200
78, 180
79, 170
80, 195
81, 235
82, 160
83, 200
84, 220
85, 190
86, 220
87, 165
88, 210
89, 170
90, 175
91, 350
92, 215
93, 190
94, 170
95, 220
96, 180
97, 230
98, 175
99, 190
100, 175
101, 195
102, 215
103, 160
104, 200
105, 220
106, 190
107, 195
108, 190
109, 180
110, 165
111, 215
112, 195
113, 220
114, 190
115, 195
116, 180
117, 365
118, 235
119, 195
120, 230
121, 160
122, 220
123, 175
124, 360
125, 220
126, 190
127, 220
128, 220
129, 210
130, 210
131, 185
132, 180
133, 340
134, 185
135, 385
136, 175
137, 165
138, 215
139, 185
140, 215
141, 215
142, 190
143, 200
144, 175
145, 355
146, 365
147, 240
148, 380
149, 175
150, 220
151, 350
152, 220
153, 175
154, 195
155, 360
156, 195
157, 215
158, 320
159, 225
160, 360
161, 170
162, 195
163, 335
164, 190
165, 375
166, 190
167, 335
168, 445
169, 355
170, 380
171, 320
172, 435
173, 375
174, 330
175, 190
176, 225
177, 185
178, 445
179, 175
180, 410
181, 335
182, 405
183, 510
184, 410
185, 375
186, 395
187, 330
188, 220
189, 175
190, 1075
191, 320
192, 230
193, 355
194, 190
195, 395
196, 380
197, 345
198, 200
199, 165
200, 445
201, 370
202, 390
203, 355
204, 380
205, 395
206, 345
207, 345
208, 195
209, 315
210, 420
211, 350
212, 365
213, 350
214, 350
215, 360
216, 325
217, 330
218, 335
219, 345
220, 465
221, 355
222, 370
223, 330
224, 370
225, 350
226, 190
227, 365
228, 400
229, 340
230, 395
231, 460
232, 375
233, 320
234, 360
235, 950
236, 390
237, 1395
238, 365
239, 405
240, 420
241, 410
242, 240
243, 430
244, 405
245, 425
246, 340
247, 450
248, 400
249, 345
250, 365
251, 370
252, 360
253, 390
254, 375
255, 365
256, 375
257, 390
258, 405
259, 440
260, 385
261, 390
262, 355
263, 400
264, 350
265, 405
266, 475
267, 345
268, 425
269, 375
270, 415
271, 355
272, 405
273, 370
274, 350
275, 375
276, 345
277, 380
278, 335
279, 190
280, 365
281, 355
282, 390
283, 330
284, 360
285, 350
286, 445
287, 340
288, 930
289, 350
290, 385
291, 345
292, 395
293, 375
294, 340
295, 335
296, 440
297, 350
298, 395
299, 350
300, 450
301, 355
302, 390
303, 395
304, 385
305, 330
306, 385
307, 360
308, 580
309, 360
310, 1185
311, 360
312, 390
313, 355
314, 375
315, 365
316, 445
317, 345
318, 375
319, 205
320, 415
321, 345
322, 370
323, 395
324, 415
325, 370
326, 365
327, 390
328, 400
329, 350
330, 405
331, 360
332, 395
333, 360
334, 360
335, 370
336, 380
337, 430
338, 450
339, 350
340, 365
341, 370
342, 365
343, 380
344, 460
345, 375
346, 410
347, 340
348, 380
349, 420
350, 355
351, 360
352, 375
353, 350
354, 425
355, 380
