0, 156
1, 196
2, 164
3, 204
4, 172
5, 176
6, 152
7, 168
8, 156
9, 176
10, 160
11, 208
12, 152
13, 172
14, 200
15, 184
16, 156
17, 160
18, 192
19, 164
20, 180
21, 164
22, 224
23, 172
24, 148
25, 152
26, 148
27, 184
28, 140
29, 144
30, 180
31, 184
32, 164
33, 172
34, 188
35, 156
36, 164
37, 156
38, 148
39, 152
40, 148
41, 152
42, 164
43, 152
44, 144
45, 156
46, 144
47, 152
48, 136
49, 184
50, 220
51, 164
52, 152
53, 240
54, 188
55, 136
56, 160
57, 160
58, 216
59, 152
60, 184
61, 160
62, 204
63, 184
64, 160
65, 188
66, 192
67, 184
68, 136
69, 156
70, 200
71, 148
72, 180
73, 140
74, 248
75, 156
76, 156
77, 348
78, 184
79, 152
80, 168
81, 184
82, 192
83, 164
84, 156
85, 176
86, 212
87, 144
88, 156
89, 164
90, 212
91, 412
92, 344
93, 140
94, 208
95, 164
96, 144
97, 152
98, 220
99, 144
100, 184
101, 164
102, 196
103, 160
104, 160
105, 140
106, 168
107, 136
108, 176
109, 136
110, 384
111, 140
112, 160
113, 324
114, 364
115, 1008
116, 336
117, 192
118, 204
119, 140
120, 376
121, 148
122, 204
123, 296
124, 304
125, 160
126, 164
127, 176
128, 184
129, 356
130, 168
131, 320
132, 156
133, 292
134, 152
135, 140
136, 136
137, 144
138, 308
139, 140
140, 144
141, 312
142, 168
143, 164
144, 152
145, 360
146, 188
147, 324
148, 172
149, 148
150, 308
151, 320
152, 348
153, 192
154, 324
155, 160
156, 184
157, 300
158, 196
159, 320
160, 152
161, 320
162, 976
163, 164
164, 372
165, 296
166, 216
167, 140
168, 316
169, 304
170, 320
171, 308
172, 332
173, 296
174, 188
175, 164
176, 316
177, 308
178, 352
179, 300
180, 140
181, 320
182, 160
183, 328
184, 308
185, 304
186, 352
187, 372
188, 328
189, 176
190, 372
191, 332
192, 324
193, 340
194, 196
195, 156
196, 184
197, 320
198, 340
199, 160
200, 164
201, 308
202, 348
203, 156
204, 328
205, 328
206, 408
207, 356
208, 336
209, 304
210, 344
211, 308
212, 184
213, 164
214, 336
215, 352
216, 324
217, 1196
218, 344
219, 296
220, 300
221, 404
222, 324
223, 312
224, 304
225, 320
226, 320
227, 360
228, 364
229, 300
230, 356
231, 164
232, 364
233, 360
234, 452
235, 316
236, 364
237, 300
238, 172
239, 300
240, 776
241, 312
242, 404
243, 296
244, 348
245, 312
246, 364
247, 300
248, 320
249, 292
250, 336
251, 144
252, 336
253, 312
254, 368
255, 316
256, 332
257, 304
258, 348
259, 372
260, 168
261, 352
262, 304
263, 344
264, 336
265, 336
266, 304
267, 300
268, 320
269, 324
270, 508
271, 992
272, 284
273, 308
274, 316
275, 312
276, 308
277, 328
278, 408
279, 324
280, 324
281, 320
282, 356
283, 324
284, 348
285, 324
286, 372
287, 340
288, 348
289, 324
290, 448
291, 316
292, 356
293, 344
294, 328
295, 304
296, 364
297, 348
298, 352
299, 332
300, 336
301, 332
302, 388
303, 328
304, 336
305, 316
306, 552
307, 352
308, 348
309, 348
310, 360
311, 336
312, 328
313, 176
314, 372
315, 308
316, 312
317, 340
318, 304
319, 324
320, 300
321, 300
322, 312
323, 368
324, 336
325, 344
326, 312
327, 376
328, 304
329, 384
330, 316
331, 344
332, 324
333, 332
334, 324
335, 308
336, 352
337, 348
338, 316
339, 328
340, 344
341, 376
342, 348
343, 304
344, 344
345, 308
346, 336
347, 408
348, 312
349, 412
350, 328
351, 320
352, 340
353, 344
354, 376
355, 340
356, 364
357, 520
358, 300
359, 284
360, 356
361, 320
362, 340
363, 316
364, 332
365, 312
366, 356
367, 440
368, 332
369, 324
370, 960
371, 432
372, 316
373, 300
374, 356
375, 300
376, 564
377, 304
378, 340
379, 344
380, 336
381, 312
382, 324
383, 340
384, 328
385, 360
386, 324
387, 312
388, 320
389, 428
390, 352
391, 908
392, 336
393, 288
394, 360
395, 300
396, 288
397, 300
398, 368
399, 300
400, 332
401, 348
402, 312
403, 292
404, 336
405, 376
406, 444
407, 300
408, 296
409, 332
410, 296
411, 344
412, 308
413, 388
414, 324
415, 320
416, 344
417, 308
418, 420
419, 288
420, 308
421, 336
422, 368
423, 352
424, 348
425, 360
426, 348
427, 348
428, 352
429, 320
430, 736
431, 296
432, 352
433, 396
434, 328
435, 540
436, 312
437, 320
438, 360
439, 332
440, 332
441, 304
442, 396
443, 336
444, 328
445, 320
446, 392
447, 300
448, 312
449, 308
450, 396
451, 340
452, 356
453, 296
454, 320
455, 360
456, 332
457, 1108
458, 424
459, 356
460, 1032
461, 300
462, 344
463, 356
464, 356
465, 300
466, 320
467, 368
468, 328
469, 324
470, 340
471, 348
472, 400
473, 336
474, 368
475, 332
476, 336
477, 348
478, 348
479, 304
480, 304
481, 316
482, 348
483, 308
484, 300
485, 292
486, 400
487, 312
488, 600
489, 312
490, 352
491, 1044
492, 316
493, 360
494, 376
495, 328
496, 328
497, 296
498, 384
499, 356
500, 348
501, 312
502, 360
503, 364
504, 296
505, 344
506, 1112
507, 340
508, 316
509, 336
510, 372
511, 1132
512, 352
513, 352
514, 360
515, 396
516, 336
517, 320
518, 348
519, 312
520, 348
521, 308
522, 464
523, 312
524, 332
525, 304
526, 380
527, 432
528, 300
529, 328
530, 344
531, 336
532, 340
533, 336
534, 336
535, 344
536, 340
537, 320
538, 340
539, 308
540, 308
541, 332
542, 396
543, 1204
544, 312
545, 320
546, 340
547, 348
548, 316
549, 344
550, 344
551, 340
552, 308
553, 328
554, 344
555, 364
556, 340
557, 352
558, 408
559, 460
560, 304
561, 300
562, 508
563, 344
564, 304
565, 316
566, 304
567, 312
568, 336
569, 320
570, 328
571, 328
572, 320
573, 376
574, 356
575, 316
576, 328
577, 348
578, 340
579, 304
580, 320
581, 336
582, 352
583, 340
584, 284
585, 320
586, 848
587, 348
588, 316
589, 368
590, 328
591, 540
592, 308
593, 344
594, 372
595, 440
596, 336
597, 1012
598, 348
599, 328
600, 312
601, 328
602, 420
603, 324
604, 320
605, 336
606, 348
607, 336
608, 296
609, 332
610, 348
611, 332
612, 352
613, 316
614, 360
615, 488
616, 560
617, 448
618, 364
619, 788
620, 332
621, 352
622, 324
623, 300
624, 324
625, 316
626, 372
627, 316
628, 316
629, 320
630, 1088
631, 304
632, 336
633, 304
634, 368
635, 304
636, 368
637, 324
638, 364
639, 1064
640, 352
641, 312
642, 376
643, 320
644, 340
645, 396
646, 380
647, 300
648, 356
649, 356
650, 384
651, 336
652, 440
653, 308
654, 312
655, 308
656, 332
657, 332
658, 344
659, 376
660, 308
