256, 3.26171875
512, 3.478515625
768, 4.546875
1024, 3.3818359375
1280, 4.4921875
1536, 3.3626302083333335
1792, 3.1556919642857144
2048, 2.5546875
2304, 3.626736111111111
2560, 3.69375
2816, 4.989346590909091
3072, 5.183919270833333
3328, 2.7091346153846154
3584, 5.075892857142857
3840, 2.939583333333333
4096, 8.04443359375
4352, 18.319163602941178
4608, 24.73068576388889
4864, 12.494860197368421
5120, 18.7548828125
5376, 25.012276785714285
5632, 25.041548295454547
5888, 25.03821331521739
6144, 14.315755208333334
6400, 18.78125
6656, 18.77899639423077
6912, 18.778935185185187
7168, 25.031389508928573
7424, 12.019935344827585
7680, 18.823307291666666
7936, 18.78780241935484
8192, 25.03857421875
